ID Caso,ID Caso Relacionado,Año,Mes,Día,Código DANE de Municipio,Municipio,Departamento,Región,Modalidad,Presunto Responsable,Descripción Presunto Responsable,Abandono o Despojo Forzado de Tierras,Amenaza o Intimidación,Ataque Contra Misión Médica,Confinamiento o Restricción a la Movilidad,Desplazamiento Forzado,Extorsión,Lesionados Civiles,Pillaje,Tortura,Violencia Basada en Género,Otro Hecho Simultáneo,Total de Víctimas del Caso,Tipo de Armas,latitud-longitud
576851,,1981,1,7,5579,PUERTO BERRIO,ANTIOQUIA,MAGDALENA MEDIO,DESCONOCIDA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,ESTIGMATIZACIÓN,5,ND,POINT (-74.4099455275 6.4870411404)
577015,,1982,12,7,5284,FRONTINO,ANTIOQUIA,OCCIDENTE ANTIOQUEÑO,DESCONOCIDA,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,10,ND,POINT (-76.1307651388 6.7760659116)
577043,,1987,9,14,25885,YACOPI,CUNDINAMARCA,MAGDALENA MEDIO,REUNIÓN PÚBLICA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,8,ARMA CORTO PUNZANTE,POINT (-74.3380243467 5.4592903412)
577081,,1983,7,19,5000,SIN INFORMACION,ANTIOQUIA,,INCURSIÓN,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-75.504557037 6.702032125)
577186,,1992,5,8,5088,BELLO,ANTIOQUIA,VALLE DE ABURRA,DESCONOCIDA,GUERRILLA,MILICIAS,0,0,0,0,0,0,0,0,0,,,4,ND,POINT (-75.554665073 6.3340688364)
577230,,1985,5,27,68190,CIMITARRA,SANTANDER,MAGDALENA MEDIO,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,PRESENCIA GAO SIN ATRIBUCIÓN,0,0,0,0,0,0,0,0,0,,,4,ND,POINT (-73.9525821232 6.3206818675)
577295,,2002,10,10,5541,PENOL,ANTIOQUIA,ORIENTE ANTIOQUEÑO,DESCONOCIDA,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-75.2428217137 6.2194505492)
577312,,1986,3,26,5045,APARTADO,ANTIOQUIA,URABA,DESCONOCIDA,GUERRILLA,NO IDENTIFICADA,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-76.6259606537 7.8834174058)
577350,,1982,5,21,5480,MUTATA,ANTIOQUIA,URABA,INCURSIÓN,GUERRILLA,FARC/EPL,0,0,0,0,0,0,0,0,0,,ESTIGMATIZACIÓN,4,ARMA DE FUEGO,POINT (-76.4358754017 7.2428750572)
577355,,1987,8,17,5495,NECHI,ANTIOQUIA,LA MOJANA,DESCONOCIDA,GUERRILLA,ELN,0,0,0,0,0,0,0,0,0,,,4,ND,POINT (-74.7764701215 8.094128661)
577496,,1999,10,11,5347,HELICONIA,ANTIOQUIA,OCCIDENTE ANTIOQUEÑO,REUNIÓN PÚBLICA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,1,0,0,1,0,0,1,1,,,12,ARMA DE FUEGO,POINT (-75.7211610205 6.1671072893)
577630,,2011,3,0,5001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,ASALTO,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,5,0,0,,,4,ARMA DE FUEGO,POINT (-75.581713332 6.246715564)
577650,,2020,1,11,76364,JAMUNDI,VALLE DEL CAUCA,SUR DEL VALLE,RETENCIÓN/EJECUCIÓN,GUERRILLA,DISIDENCIA FARC,0,0,0,0,0,0,0,0,5,,,5,ARMA DE FUEGO,POINT (-76.714 3.186)
577655,,2020,2,13,5120,CACERES,ANTIOQUIA,BAJO CAUCA ANTIOQUEÑO,ASALTO,GRUPO POSDESMOVILIZACIÓN,URABEÑOS/AUTODEFENSAS GAITANISTAS DE COLOMBIA/ÁGUILAS NEGRAS/CLAN ÚSUGA,0,0,0,0,1,1,0,0,0,,,4,ARMA DE FUEGO,POINT (-75.3523574868 7.5783154508)
577658,,2020,2,26,5642,SALGAR,ANTIOQUIA,SUROESTE ANTIOQUEÑO,ASALTO,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-76.0062816584 5.9590066769)
577660,,2020,3,15,27025,ALTO BAUDO,CHOCO,LITORAL PACIFICO,ATAQUE INDISCRIMINADO,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,1,0,0,,,5,ARMA DE FUEGO,POINT (-76.974399188 5.5163098689)
577677,,2020,6,15,5101,CIUDAD BOLIVAR,ANTIOQUIA,SUROESTE ANTIOQUEÑO,ASALTO,GRUPO POSDESMOVILIZACIÓN,URABEÑOS/AUTODEFENSAS GAITANISTAS DE COLOMBIA/ÁGUILAS NEGRAS/CLAN ÚSUGA,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-76.0293877023 5.799898116)
577679,,2020,7,16,41020,ALGECIRAS,HUILA,CENTRO DEL HUILA,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,4,ND,POINT (-75.3153728821 2.5224475968)
577683,,2020,8,21,19256,EL TAMBO,CAUCA,NORTE DEL CAUCA,RETENCIÓN/EJECUCIÓN,GRUPO ARMADO NO IDENTIFICADO,PRESENCIA GAO SIN ATRIBUCIÓN,0,0,0,0,0,0,0,0,6,,,6,ARMA DE FUEGO,POINT (-76.8541237388 2.5527007805)
577685,,2020,9,4,52110,BUESACO,NARIÑO,NORTE DE NARIÑO,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,PRESENCIA GAO SIN ATRIBUCIÓN,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-77.0432717902 1.3596197117)
577689,,2020,9,20,19110,BUENOS AIRES,CAUCA,NORTE DEL CAUCA,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,PRESENCIA GAO SIN ATRIBUCIÓN,0,0,0,0,0,0,0,0,0,,,6,ARMA DE FUEGO - ARTEFACTO EXPLOSIVO,POINT (-76.6682781113 2.9772982728)
577690,,2020,1,20,52473,MOSQUERA,NARIÑO,ANDEN PACIFICO SUR,RETENCIÓN/EJECUCIÓN,GRUPO ARMADO NO IDENTIFICADO,PRESENCIA GAO SIN ATRIBUCIÓN,0,0,0,0,0,0,0,0,4,,,4,ARMA DE FUEGO,POINT (-78.4529854062 2.5071164141)
577693,,2020,10,9,76364,JAMUNDI,VALLE DEL CAUCA,SUR DEL VALLE,RETENCIÓN/EJECUCIÓN,GRUPO ARMADO NO IDENTIFICADO,PRESENCIA GAO SIN ATRIBUCIÓN,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-76.714 3.186)
577694,,2020,10,24,70708,SAN MARCOS,SUCRE,LA MOJANA,SICARIATO,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,OCULTAMIENTO DE CADÁVER,5,ARMA DE FUEGO,POINT (-75.1323975956 8.6648288914)
577696,,2020,11,3,5495,NECHI,ANTIOQUIA,LA MOJANA,ASALTO,GRUPO ARMADO NO IDENTIFICADO,PRESENCIA GAO SIN ATRIBUCIÓN,0,0,0,0,0,0,2,0,0,,,5,ARMA DE FUEGO,POINT (-74.8088981483 7.8561822893)
577697,,2020,11,21,19050,ARGELIA,CAUCA,PATIA,ATAQUE INDISCRIMINADO,GRUPO ARMADO NO IDENTIFICADO,PRESENCIA GAO SIN ATRIBUCIÓN,0,0,0,0,0,0,2,0,0,,,5,ARMA DE FUEGO,POINT (-77.2352815445 2.3310342216)
577698,,2020,11,21,5091,BETANIA,ANTIOQUIA,SUROESTE ANTIOQUEÑO,ASALTO,GRUPO ARMADO NO IDENTIFICADO,PRESENCIA GAO SIN ATRIBUCIÓN,0,0,0,0,0,0,0,0,0,,,10,ARMA DE FUEGO,POINT (-75.97554408 5.7447471798)
577745,,2011,2,9,5001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,ASALTO,GRUPO POSDESMOVILIZACIÓN,OTRO,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-75.581713332 6.246715564)
577754,,2010,7,7,5138,CAÑASGORDAS,ANTIOQUIA,OCCIDENTE ANTIOQUEÑO,INTERCEPTACIÓN,GRUPO POSDESMOVILIZACIÓN,URABEÑOS/AUTODEFENSAS GAITANISTAS DE COLOMBIA/ÁGUILAS NEGRAS/CLAN ÚSUGA,0,0,0,0,0,0,0,0,0,,,7,ND,POINT (-76.0312652565 6.9212574917)
577874,,2002,6,10,54001,CUCUTA,NORTE DE SANTANDER,AREA METROPOLITANA DE CUCUTA,DESCONOCIDA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,4,ND,POINT (-72.5082561962 7.9053062946)
577916,,2002,9,19,54001,CUCUTA,NORTE DE SANTANDER,AREA METROPOLITANA DE CUCUTA,SICARIATO,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,7,ARMA DE FUEGO,POINT (-72.5082561962 7.9053062946)
577934,,2001,11,30,54261,EL ZULIA,NORTE DE SANTANDER,AREA METROPOLITANA DE CUCUTA,DESCONOCIDA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,4,ND,POINT (-72.6046681753 7.9382294873)
577969,,1987,8,8,5197,COCORNA,ANTIOQUIA,ORIENTE ANTIOQUEÑO,RETENCIÓN/EJECUCIÓN,GUERRILLA,COORDINADORA NACIONAL GUERRILLERA,0,1,0,0,0,0,0,0,0,,,5,ARMA DE FUEGO,POINT (-75.185481011 6.0583063351)
58548,CR201758548,1993,10,22,5147,CAREPA,ANTIOQUIA,URABA,RETENCIÓN/EJECUCIÓN,GUERRILLA,DISIDENCIA EPL,0,0,0,0,0,0,0,0,6,,,5,ND,POINT (-76.6532103356 7.7551163455)
598093,,2020,12,5,19698,SANTANDER DE QUILICHAO,CAUCA,NORTE DEL CAUCA,ASALTO,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,1,0,0,0,0,1,0,0,,,4,ARMA DE FUEGO,POINT (-76.455654071 2.9772816461)
60353,,1996,7,4,5172,CHIGORODO,ANTIOQUIA,URABA,ASALTO,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,6,ND,POINT (-76.6812163995 7.6663004388)
608118,,2020,9,22,23682,SAN JOSE DE URE,CORDOBA,ALTO SINU Y SAN JORGE,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,PRESENCIA GAO SIN ATRIBUCIÓN,0,1,0,0,0,0,0,0,0,,,4,ND,POINT (-75.5331329003 7.7871851499)
608311,,2021,2,22,52835,SAN ANDRES DE TUMACO,NARIÑO,ANDEN PACIFICO SUR,RETENCIÓN/EJECUCIÓN,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,4,,,4,ND,POINT (-78.6135057966 1.4275012295)
608337,,2020,12,26,13458,MONTECRISTO,BOLIVAR,LA MOJANA,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,PRESENCIA GAO SIN ATRIBUCIÓN,0,0,0,0,0,0,0,0,0,,,5,ND,POINT (-74.5861244421 8.0653122567)
608416,,2007,11,25,27615,RIOSUCIO,CHOCO,URABA,DESCONOCIDA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,4,ND,POINT (-77.1131095942 7.4366315522)
60935,,1994,2,19,5197,COCORNA,ANTIOQUIA,ORIENTE ANTIOQUEÑO,ASALTO,GRUPO PARAMILITAR,AUTODEFENSAS CAMPESINAS DEL MAGDALENA MEDIO,0,1,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-75.185481011 6.0583063351)
61426,,1997,6,20,5234,DABEIBA,ANTIOQUIA,OCCIDENTE ANTIOQUEÑO,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,1,,,6,ARMA DE FUEGO,POINT (-76.2629766474 7.0003219398)
61750,CR011097,1997,8,2,5234,DABEIBA,ANTIOQUIA,OCCIDENTE ANTIOQUEÑO,ASALTO,GRUPO PARAMILITAR,NO IDENTIFICADO,1,1,0,0,0,0,0,0,4,,,4,ND,POINT (-76.2629766474 7.0003219398)
628485,,2021,3,7,54003,ABREGO,NORTE DE SANTANDER,PROVINCIA DE RICAURTE,ATAQUE INDISCRIMINADO,GRUPO ARMADO NO IDENTIFICADO,PRESENCIA GAO SIN ATRIBUCIÓN,0,0,0,0,0,0,5,0,0,,,5,ARMA DE FUEGO,POINT (-73.2217343999 8.0817841412)
62849,,2003,9,14,5310,GOMEZ PLATA,ANTIOQUIA,NORTE DE ANTIOQUIA,ASALTO,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,7,ARMA DE FUEGO,POINT (-75.2200381981 6.6832875856)
638552,,2021,4,7,19698,SANTANDER DE QUILICHAO,CAUCA,NORTE DEL CAUCA,ASALTO,GRUPO ARMADO NO IDENTIFICADO,PRESENCIA GAO SIN ATRIBUCIÓN,0,0,0,0,0,0,0,0,5,,,4,ARMA DE FUEGO,POINT (-76.55293293 2.8915633391)
638554,,2021,4,10,52678,SAMANIEGO,NARIÑO,OCCIDENTE DE NARIÑO,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,PRESENCIA GAO SIN ATRIBUCIÓN,0,1,0,0,0,0,0,0,0,,,4,ND,POINT (-77.5944571324 1.3353518786)
638591,,2020,7,29,54001,CUCUTA,NORTE DE SANTANDER,AREA METROPOLITANA DE CUCUTA,RETENCIÓN/EJECUCIÓN,GRUPO POSDESMOVILIZACIÓN,LOS RASTROJOS,0,0,0,0,0,0,0,0,4,,,4,ARMA DE FUEGO,POINT (-72.4271153304 8.2348144335)
638609,,2020,8,15,52678,SAMANIEGO,NARIÑO,OCCIDENTE DE NARIÑO,ASALTO,GRUPO ARMADO NO IDENTIFICADO,PRESENCIA GAO SIN ATRIBUCIÓN,0,0,0,0,0,0,2,0,0,,,9,ARMA DE FUEGO,POINT (-77.5944571324 1.3353518786)
638617,,2020,8,19,81001,ARAUCA,ARAUCA,LLANOS ORIENTALES,RETENCIÓN/EJECUCIÓN,GUERRILLA,DISIDENCIA FARC,0,0,0,0,0,0,0,0,5,,,5,ARMA DE FUEGO,POINT (-70.2715337779 6.938571693)
648763,,2020,12,13,5154,CAUCASIA,ANTIOQUIA,BAJO CAUCA ANTIOQUEÑO,DESCONOCIDA,GRUPO POSDESMOVILIZACIÓN,URABEÑOS/AUTODEFENSAS GAITANISTAS DE COLOMBIA/ÁGUILAS NEGRAS/CLAN ÚSUGA,0,0,0,0,0,0,5,0,0,,OCULTAMIENTO DE CADÁVER,4,ND,POINT (-74.7869662773 7.7269923949)
648996,,2021,7,18,5890,YOLOMBO,ANTIOQUIA,NORDESTE ANTIOQUEÑO,ASALTO,GRUPO POSDESMOVILIZACIÓN,URABEÑOS/AUTODEFENSAS GAITANISTAS DE COLOMBIA/ÁGUILAS NEGRAS/CLAN ÚSUGA,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-75.0133505772 6.5945924336)
649062,,1981,5,24,68397,LA PAZ,SANTANDER,PROVINCIA DE VELEZ,RUTA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,6,ARMA DE FUEGO,POINT (-73.5895900302 6.1785093258)
649067,,1982,9,21,68190,CIMITARRA,SANTANDER,MAGDALENA MEDIO,RETENCIÓN/EJECUCIÓN,GUERRILLA,FARC,1,0,0,0,0,0,0,0,4,,,4,ASFIXIA MEC NICA,POINT (-74.2655213793 6.2390585766)
649127,,2009,5,24,5631,SABANETA,ANTIOQUIA,VALLE DE ABURRA,SICARIATO,GRUPO POSDESMOVILIZACIÓN,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-75.6155852932 6.1509701809)
